mep_id;name;profile_url;email;x_url;x_handle;political_group;country;national_party;country_and_national_party
4267;HomeUdo BULLMANN;https://www.europarl.europa.eu/meps/en/4267;udo.bullmann@europarl.europa.eu;https://twitter.com/UdoBullmann;UdoBullmann;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Germany;Sozialdemokratische Partei Deutschlands (Germany);"Germany
						 
							 - Sozialdemokratische Partei Deutschlands (Germany)"
197440;HomeDelara BURKHARDT;https://www.europarl.europa.eu/meps/en/197440;delara.burkhardt@europarl.europa.eu;https://twitter.com/delarabur;delarabur;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Germany;Sozialdemokratische Partei Deutschlands (Germany);"Germany
						 
							 - Sozialdemokratische Partei Deutschlands (Germany)"
197829;HomeJorge BUXADÉ VILLALBA;https://www.europarl.europa.eu/meps/en/197829;jorge.buxadevillalba@europarl.europa.eu;https://twitter.com/jorgebuxade;jorgebuxade;Patriots for Europe Group;Spain;VOX (Spain);"Spain
						 
							 - VOX (Spain)"
256928;HomePetr BYSTRON;https://www.europarl.europa.eu/meps/en/256928;petr.bystron@europarl.europa.eu;;;Europe of Sovereign Nations Group;Germany;Alternative für Deutschland (Germany);"Germany
						 
							 - Alternative für Deutschland (Germany)"
220840;HomeJaroslav BŽOCH;https://www.europarl.europa.eu/meps/en/220840;jaroslav.bzoch@europarl.europa.eu;;;Patriots for Europe Group;Czechia;ANO 2011 (Czechia);"Czechia
						 
							 - ANO 2011 (Czechia)"
256915;HomeMélissa CAMARA;https://www.europarl.europa.eu/meps/en/256915;melissa.camara@europarl.europa.eu;;;Group of the Greens/European Free Alliance;France;Les Écologistes (France);"France
						 
							 - Les Écologistes (France)"
96711;HomePascal CANFIN;https://www.europarl.europa.eu/meps/en/96711;pascal.canfin@europarl.europa.eu;https://twitter.com/pcanfin?lang=en;pcanfin;Renew Europe Group;France;Renaissance (France);"France
						 
							 - Renaissance (France)"
257296;HomeNina CARBERRY;https://www.europarl.europa.eu/meps/en/257296;nina.carberry@europarl.europa.eu;https://x.com/ninacarberry;ninacarberry;Group of the European People's Party (Christian Democrats);Ireland;Fine Gael Party (Ireland);"Ireland
						 
							 - Fine Gael Party (Ireland)"
257100;HomeGheorghe CÂRCIU;https://www.europarl.europa.eu/meps/en/257100;gheorghe-florin.carciu@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Romania;Partidul Social Democrat (Romania);"Romania
						 
							 - Partidul Social Democrat (Romania)"
197574;HomeDamien CARÊME;https://www.europarl.europa.eu/meps/en/197574;damien.careme@europarl.europa.eu;https://twitter.com/damiencareme;damiencareme;The Left group in the European Parliament - GUE/NGL;France;La France Insoumise (France);"France
						 
							 - La France Insoumise (France)"
28122;HomeDavid CASA;https://www.europarl.europa.eu/meps/en/28122;david.casa@europarl.europa.eu;https://twitter.com/DavidCasaMEP;DavidCasaMEP;Group of the European People's Party (Christian Democrats);Malta;Partit Nazzjonalista (Malta);"Malta
						 
							 - Partit Nazzjonalista (Malta)"
28219;HomeDaniel CASPARY;https://www.europarl.europa.eu/meps/en/28219;daniel.caspary@europarl.europa.eu;https://twitter.com/caspary;caspary;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
256891;HomeBenoit CASSART;https://www.europarl.europa.eu/meps/en/256891;benoit.cassart@europarl.europa.eu;https://x.com/i/flow/login?redirect_after_login=%2Fbenoitcassart;i;Renew Europe Group;Belgium;Mouvement Réformateur (Belgium);"Belgium
						 
							 - Mouvement Réformateur (Belgium)"
256921;HomeLaurent CASTILLO;https://www.europarl.europa.eu/meps/en/256921;laurent.castillo@europarl.europa.eu;https://x.com/PrLCastillo;PrLCastillo;Group of the European People's Party (Christian Democrats);France;Union des droites pour la République (France);"France
						 
							 - Union des droites pour la République (France)"
28390;HomePilar DEL CASTILLO VERA;https://www.europarl.europa.eu/meps/en/28390;pilar.delcastillo@europarl.europa.eu;http://twitter.com/delcastillop;delcastillop;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
86793;HomeAnna CAVAZZINI;https://www.europarl.europa.eu/meps/en/86793;anna.cavazzini@europarl.europa.eu;https://twitter.com/anna_cavazzini;anna_cavazzini;Group of the Greens/European Free Alliance;Germany;Bündnis 90/Die Grünen (Germany);"Germany
						 
							 - Bündnis 90/Die Grünen (Germany)"
257096;HomeStefano CAVEDAGNA;https://www.europarl.europa.eu/meps/en/257096;stefano.cavedagna@europarl.europa.eu;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
197786;HomeSusanna CECCARDI;https://www.europarl.europa.eu/meps/en/197786;susanna.ceccardi@europarl.europa.eu;;;Patriots for Europe Group;Italy;Lega (Italy);"Italy
						 
							 - Lega (Italy)"
257002;HomeJosé CEPEDA;https://www.europarl.europa.eu/meps/en/257002;jose.cepeda@europarl.europa.eu;https://x.com/cepeda?s=11;cepeda;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Spain;Partido Socialista Obrero Español (Spain);"Spain
						 
							 - Partido Socialista Obrero Español (Spain)"
256880;HomeEstelle CEULEMANS;https://www.europarl.europa.eu/meps/en/256880;estelle.ceulemans@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Belgium;Parti Socialiste (Belgium);"Belgium
						 
							 - Parti Socialiste (Belgium)"
197782;HomeMohammed CHAHIM;https://www.europarl.europa.eu/meps/en/197782;mohammed.chahim@europarl.europa.eu;https://twitter.com/MChahim;MChahim;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Netherlands;GroenLinks-PvdA (Netherlands);"Netherlands
						 
							 - GroenLinks-PvdA (Netherlands)"
197529;HomeLeila CHAIBI;https://www.europarl.europa.eu/meps/en/197529;leila.chaibi@europarl.europa.eu;https://twitter.com/leilachaibi;leilachaibi;The Left group in the European Parliament - GUE/NGL;France;La France Insoumise (France);"France
						 
							 - La France Insoumise (France)"
197463;HomeOlivier CHASTEL;https://www.europarl.europa.eu/meps/en/197463;olivier.chastel@europarl.europa.eu;;;Renew Europe Group;Belgium;Mouvement Réformateur (Belgium);"Belgium
						 
							 - Mouvement Réformateur (Belgium)"
124861;HomeCaterina CHINNICI;https://www.europarl.europa.eu/meps/en/124861;caterina.chinnici@europarl.europa.eu;https://twitter.com/CaterinaChinnic;CaterinaChinnic;Group of the European People's Party (Christian Democrats);Italy;Forza Italia (Italy);"Italy
						 
							 - Forza Italia (Italy)"
197558;HomeAsger CHRISTENSEN;https://www.europarl.europa.eu/meps/en/197558;asger.christensen@europarl.europa.eu;;;Renew Europe Group;Denmark;Venstre, Danmarks Liberale Parti (Denmark);"Denmark
						 
							 - Venstre, Danmarks Liberale Parti (Denmark)"
257093;HomeCarlo CICCIOLI;https://www.europarl.europa.eu/meps/en/257093;carlo.ciccioli@europarl.europa.eu;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
257014;HomeVeronika CIFROVÁ OSTRIHOŇOVÁ;https://www.europarl.europa.eu/meps/en/257014;veronika.ostrihonova@europarl.europa.eu;https://x.com/veronikacifrova?s=21&t=ghjIPvI9G-7HJnuAj6ddVA;veronikacifrova;Renew Europe Group;Slovakia;Progresívne Slovensko (Slovakia);"Slovakia
						 
							 - Progresívne Slovensko (Slovakia)"
257147;HomeAlessandro CIRIANI;https://www.europarl.europa.eu/meps/en/257147;alessandro.ciriani@europarl.europa.eu;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
257131;HomeAnna Maria CISINT;https://www.europarl.europa.eu/meps/en/257131;anna.cisint@europarl.europa.eu;https://x.com/annacisint?mx=2;annacisint;Patriots for Europe Group;Italy;Lega (Italy);"Italy
						 
							 - Lega (Italy)"
257023;HomePer CLAUSEN;https://www.europarl.europa.eu/meps/en/257023;per.clausen@europarl.europa.eu;;;The Left group in the European Parliament - GUE/NGL;Denmark;Enhedslisten (Denmark);"Denmark
						 
							 - Enhedslisten (Denmark)"
245018;HomeChristophe CLERGEAU;https://www.europarl.europa.eu/meps/en/245018;christophe.clergeau@europarl.europa.eu;https://twitter.com/clergeau;clergeau;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;France;Parti socialiste (France);"France
						 
							 - Parti socialiste (France)"
197503;HomeDavid CORMAND;https://www.europarl.europa.eu/meps/en/197503;david.cormand@europarl.europa.eu;https://twitter.com/DavidCormand;DavidCormand;Group of the Greens/European Free Alliance;France;Les Écologistes (France);"France
						 
							 - Les Écologistes (France)"
257169;HomeAnnalisa CORRADO;https://www.europarl.europa.eu/meps/en/257169;annalisa.corrado@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Italy;Partito Democratico (Italy);"Italy
						 
							 - Partito Democratico (Italy)"
256937;HomeVivien COSTANZO;https://www.europarl.europa.eu/meps/en/256937;vivien.costanzo@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Germany;Sozialdemokratische Partei Deutschlands (Germany);"Germany
						 
							 - Sozialdemokratische Partei Deutschlands (Germany)"
257057;HomeJoão COTRIM DE FIGUEIREDO;https://www.europarl.europa.eu/meps/en/257057;joao.cotrim@europarl.europa.eu;;;Renew Europe Group;Portugal;Iniciativa Liberal (Portugal);"Portugal
						 
							 - Iniciativa Liberal (Portugal)"
257297;HomeBarry COWEN;https://www.europarl.europa.eu/meps/en/257297;barry.cowen@europarl.europa.eu;;;Renew Europe Group;Ireland;Fianna Fáil Party (Ireland);"Ireland
						 
							 - Fianna Fáil Party (Ireland)"
256938;HomeTobias CREMER;https://www.europarl.europa.eu/meps/en/256938;tobias.cremer@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Germany;Sozialdemokratische Partei Deutschlands (Germany);"Germany
						 
							 - Sozialdemokratische Partei Deutschlands (Germany)"
257034;HomeCarmen CRESPO DÍAZ;https://www.europarl.europa.eu/meps/en/257034;mariacarmen.crespodiaz@europarl.europa.eu;https://x.com/carmencrespopp;carmencrespopp;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
40224;HomeAndi CRISTEA;https://www.europarl.europa.eu/meps/en/40224;andi.cristea@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Romania;Partidul Social Democrat (Romania);"Romania
						 
							 - Partidul Social Democrat (Romania)"
257094;HomeGiovanni CROSETTO;https://www.europarl.europa.eu/meps/en/257094;giovanni.crosetto@europarl.europa.eu;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
257078;HomePaulo CUNHA;https://www.europarl.europa.eu/meps/en/257078;pauloalexandre.matoscunha@europarl.europa.eu;https://x.com/PauloCunhaVNF;PauloCunhaVNF;Group of the European People's Party (Christian Democrats);Portugal;Partido Social Democrata (Portugal);"Portugal
						 
							 - Partido Social Democrata (Portugal)"
257028;HomeHenrik DAHL;https://www.europarl.europa.eu/meps/en/257028;henrik.dahl@europarl.europa.eu;https://x.com/sociologenhd;sociologenhd;Group of the European People's Party (Christian Democrats);Denmark;Liberal Alliance (Denmark);"Denmark
						 
							 - Liberal Alliance (Denmark)"
38542;HomeJohan DANIELSSON;https://www.europarl.europa.eu/meps/en/38542;johan.danielsson@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Sweden;Arbetarepartiet- Socialdemokraterna (Sweden);"Sweden
						 
							 - Arbetarepartiet- Socialdemokraterna (Sweden)"
236050;HomeMarie DAUCHY;https://www.europarl.europa.eu/meps/en/236050;marie.dauchy@europarl.europa.eu;;;Patriots for Europe Group;France;Rassemblement national (France);"France
						 
							 - Rassemblement national (France)"
256862;HomeDóra DÁVID;https://www.europarl.europa.eu/meps/en/256862;dora.david@europarl.europa.eu;https://x.com/doradavid20;doradavid20;Group of the European People's Party (Christian Democrats);Hungary;Tisztelet és Szabadság Párt (Hungary);"Hungary
						 
							 - Tisztelet és Szabadság Párt (Hungary)"
197556;HomeIvan DAVID;https://www.europarl.europa.eu/meps/en/197556;ivan.david@europarl.europa.eu;;;Europe of Sovereign Nations Group;Czechia;Svoboda a přímá demokracie (Czechia);"Czechia
						 
							 - Svoboda a přímá demokracie (Czechia)"
257122;HomeAntonio DECARO;https://www.europarl.europa.eu/meps/en/257122;antonio.decaro@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Italy;Partito Democratico (Italy);"Italy
						 
							 - Partito Democratico (Italy)"
197504;HomeJérémy DECERLE;https://www.europarl.europa.eu/meps/en/197504;jeremy.decerle@europarl.europa.eu;;;Renew Europe Group;France;Renaissance (France);"France
						 
							 - Renaissance (France)"
257030;HomeRaúl DE LA HOZ QUINTANO;https://www.europarl.europa.eu/meps/en/257030;raul.delahoz@europarl.europa.eu;https://x.com/raulhoz?s=11;raulhoz;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
257155;HomeDanilo DELLA VALLE;https://www.europarl.europa.eu/meps/en/257155;danilo.dellavalle@europarl.europa.eu;https://x.com/dani_dellavalle?s=21&t=v9yqxU-VlZX98bNKKUToPQ;dani_dellavalle;The Left group in the European Parliament - GUE/NGL;Italy;Movimento 5 Stelle (Italy);"Italy
						 
							 - Movimento 5 Stelle (Italy)"
256886;HomeValérie DELOGE;https://www.europarl.europa.eu/meps/en/256886;valerie.deloge@europarl.europa.eu;https://x.com/ValerieDeloge;ValerieDeloge;Patriots for Europe Group;France;Rassemblement national (France);"France
						 
							 - Rassemblement national (France)"
124858;HomeFabio DE MASI;https://www.europarl.europa.eu/meps/en/124858;fabio.demasi@europarl.europa.eu;https://twitter.com/Fabiodemasi;Fabiodemasi;Non-attached Members;Germany;Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit (Germany);"Germany
						 
							 - Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit (Germany)"
204333;HomeSalvatore DE MEO;https://www.europarl.europa.eu/meps/en/204333;salvatore.demeo@europarl.europa.eu;https://twitter.com/salv_de_meo;salv_de_meo;Group of the European People's Party (Christian Democrats);Italy;Forza Italia (Italy);"Italy
						 
							 - Forza Italia (Italy)"
197468;HomeÖzlem DEMIREL;https://www.europarl.europa.eu/meps/en/197468;oezlem.demirel@europarl.europa.eu;https://twitter.com/oezlemademirel;oezlemademirel;The Left group in the European Parliament - GUE/NGL;Germany;DIE LINKE. (Germany);"Germany
						 
							 - DIE LINKE. (Germany)"
96826;HomeTamás DEUTSCH;https://www.europarl.europa.eu/meps/en/96826;tamas.deutsch@europarl.europa.eu;https://twitter.com/dajcstomi;dajcstomi;Patriots for Europe Group;Hungary;Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary);"Hungary
						 
							 - Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary)"
256870;HomeValérie DEVAUX;https://www.europarl.europa.eu/meps/en/256870;valerie.devaux@europarl.europa.eu;;;Renew Europe Group;France;Union des démocrates et indépendants (France);"France
						 
							 - Union des démocrates et indépendants (France)"
257087;HomeAdnan DIBRANI;https://www.europarl.europa.eu/meps/en/257087;adnan.dibrani@europarl.europa.eu;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Sweden;Arbetarepartiet- Socialdemokraterna (Sweden);"Sweden
						 
							 - Arbetarepartiet- Socialdemokraterna (Sweden)"
256981;HomeTon DIEPEVEEN;https://www.europarl.europa.eu/meps/en/256981;ton.diepeveen@europarl.europa.eu;;;Patriots for Europe Group;Netherlands;Partij voor de Vrijheid (Netherlands);"Netherlands
						 
							 - Partij voor de Vrijheid (Netherlands)"
